,Lde1EKFoldCorrectionX,Lde1EKFoldCorrectionY,Lde1EKFoldCorrectionZ,Lde1EKFnewCorrectionX,Lde1EKFnewCorrectionY,Lde1EKFnewCorrectionZ
0,0.1352220404857894,-0.20358793809637266,7.72863658865948e-05,0.1352220404857894,-0.20358793809637266,7.72863658865948e-05
1,0.13160015887494614,-0.20656857635091339,0.00010581029160729343,0.13160015887494614,-0.20656857635091339,0.00010581029160729343
2,0.12408233608824007,-0.2080559042698782,0.00015264953952089317,0.12408233608824007,-0.2080559042698782,0.00015264953952089317
3,0.1180620221732255,-0.21758325511522522,0.0002010060023910818,0.1180620221732255,-0.21758325511522522,0.0002010060023910818
4,0.11743765541659877,-0.22633685125365527,0.00025201717432734005,0.11743765541659877,-0.22633685125365527,0.00025201717432734005
5,0.11574788132651327,-0.2252618275225553,0.00030482579247685844,0.11574788132651327,-0.2252618275225553,0.00030482579247685844
6,0.1116778724316807,-0.23114767053402546,0.000371654841756379,0.1116778724316807,-0.23114767053402546,0.000371654841756379
7,0.11227568052540635,-0.23568428084754017,0.00047210754074624036,0.11227568052540635,-0.23568428084754017,0.00047210754074624036
8,0.10287676202637139,-0.235089601011582,0.0006087486125997953,0.10287676202637139,-0.235089601011582,0.0006087486125997953
9,0.09377273071606954,-0.23480828498603581,0.0007300856130128902,0.09377273071606954,-0.23480828498603581,0.0007300856130128902
10,0.08193712456645684,-0.23409287338827814,0.0008359046181605805,0.08193712456645684,-0.23409287338827814,0.0008359046181605805
11,0.06451665077181362,-0.2293256302516055,0.0009471455661999869,0.06451665077181362,-0.2293256302516055,0.0009471455661999869
12,0.04653588031547171,-0.2206147325790347,0.0010508252881384398,0.04653588031547171,-0.2206147325790347,0.0010508252881384398
13,0.03410364992084833,-0.21516202867007392,0.0011853926993167362,0.03410364992084833,-0.21516202867007392,0.0011853926993167362
14,0.013456715823703062,-0.21071693502992456,0.0013105793542018739,0.013456715823703062,-0.21071693502992456,0.0013105793542018739
15,0.0005984541772283709,-0.2031120143961573,0.0014534583854424882,0.0005984541772283709,-0.2031120143961573,0.0014534583854424882
16,0.002243647257212717,-0.2062948046598741,0.001684806522739998,0.002243647257212717,-0.2062948046598741,0.001684806522739998
17,-0.0018160157518255276,-0.20225735143556953,0.0019136568518461463,-0.0018160157518255276,-0.20225735143556953,0.0019136568518461463
18,-0.011043327782507521,-0.20125727337697266,0.0021692065052394565,-0.011043327782507521,-0.20125727337697266,0.0021692065052394565
19,-0.019383666362015835,-0.20031433352687975,0.0024823430239777006,-0.019383666362015835,-0.20031433352687975,0.0024823430239777006
20,-0.025137779161235926,-0.1968363420644783,0.00276834350311849,-0.025137779161235926,-0.1968363420644783,0.00276834350311849
21,-0.024524723219675002,-0.19557326297103544,0.0031525104344963797,-0.024524723219675002,-0.19557326297103544,0.0031525104344963797
22,-0.030532592163709443,-0.19256998364166872,0.0036972162501425327,-0.030532592163709443,-0.19256998364166872,0.0036972162501425327
23,-0.028484259513908664,-0.1975060996244945,0.0042195166695586355,-0.028484259513908664,-0.1975060996244945,0.0042195166695586355
24,-0.028215815763095137,-0.2010531018743835,0.004685276894817816,-0.028215815763095137,-0.2010531018743835,0.004685276894817816
25,-0.02717119420995144,-0.20123220359769525,0.005372270674740904,-0.02717119420995144,-0.20123220359769525,0.005372270674740904
26,-0.02411404732717564,-0.20483093840154395,0.005875521239914611,-0.02411404732717564,-0.20483093840154395,0.005875521239914611
27,-0.021571071195208076,-0.2105402784775701,0.006584964247134581,-0.021571071195208076,-0.2105402784775701,0.006584964247134581
28,-0.017946733290408794,-0.21473118739245098,0.007253640780297776,-0.017946733290408794,-0.21473118739245098,0.007253640780297776
29,-0.015924903688731232,-0.21506969776198578,0.008054781297554317,-0.015924903688731232,-0.21506969776198578,0.008054781297554317
