,Lde1EKFoldCorrectionX,Lde1EKFoldCorrectionY,Lde1EKFoldCorrectionZ,Lde1EKFnewCorrectionX,Lde1EKFnewCorrectionY,Lde1EKFnewCorrectionZ
0,0.07739281528617703,-0.24270185197751712,0.00018266131907310735,0.07739281528617703,-0.24270185197751712,0.00018266131907310735
1,0.06716893667893518,-0.24887237939094484,0.00027265673283052307,0.06716893667893518,-0.24887237939094484,0.00027265673283052307
2,0.05292334964732858,-0.258369253872867,0.0003841221996866566,0.05292334964732858,-0.258369253872867,0.0003841221996866566
3,0.047266319966457214,-0.27047993052860514,0.0004914853499441853,0.047266319966457214,-0.27047993052860514,0.0004914853499441853
4,0.04201237561462322,-0.2784775668052884,0.0006096098960349206,0.04201237561462322,-0.2784775668052884,0.0006096098960349206
5,0.03527509354640329,-0.27604270031263073,0.0007350716532515122,0.03527509354640329,-0.27604270031263073,0.0007350716532515122
6,0.029550403496858703,-0.2814020494795106,0.000862180581290319,0.029550403496858703,-0.2814020494795106,0.000862180581290319
7,0.028604096547609394,-0.2878324391739431,0.001032651864888777,0.028604096547609394,-0.2878324391739431,0.001032651864888777
8,0.024461514153273932,-0.2868758316224176,0.001352927097924911,0.024461514153273932,-0.2868758316224176,0.001352927097924911
9,0.021200265482381776,-0.2898174997802492,0.0015989786414719077,0.021200265482381776,-0.2898174997802492,0.0015989786414719077
10,0.013733775448227716,-0.2901217801742122,0.0018133704575707037,0.013733775448227716,-0.2901217801742122,0.0018133704575707037
11,0.006860972570766535,-0.2853237887321003,0.002051313959696469,0.006860972570766535,-0.2853237887321003,0.002051313959696469
12,-0.009565417981006333,-0.26529596266262384,0.0022782305078675727,-0.009565417981006333,-0.26529596266262384,0.0022782305078675727
13,-0.018637124421518644,-0.25470938045528574,0.0025526929569732563,-0.018637124421518644,-0.25470938045528574,0.0025526929569732563
14,-0.03753936143983887,-0.24005472139527206,0.0028644494154471947,-0.03753936143983887,-0.24005472139527206,0.0028644494154471947
15,-0.05104114614086981,-0.2230493455661825,0.003190337108005048,-0.05104114614086981,-0.2230493455661825,0.003190337108005048
16,-0.04976600786889323,-0.22681270988489885,0.0035541966733912403,-0.04976600786889323,-0.22681270988489885,0.0035541966733912403
17,-0.0506669644282421,-0.22062040386114246,0.003997751652783197,-0.0506669644282421,-0.22062040386114246,0.003997751652783197
18,-0.05510861870016382,-0.2225849079452346,0.004522544372812148,-0.05510861870016382,-0.2225849079452346,0.004522544372812148
19,-0.0599080129544895,-0.22309833867649975,0.005092357961296277,-0.0599080129544895,-0.22309833867649975,0.005092357961296277
20,-0.06572401993080497,-0.21506987407783587,0.005673531619248345,-0.06572401993080497,-0.21506987407783587,0.005673531619248345
21,-0.06373587251254248,-0.21525010153290042,0.006421863701767582,-0.06373587251254248,-0.21525010153290042,0.006421863701767582
22,-0.07430498095121565,-0.21160893397301975,0.007339684107710532,-0.07430498095121565,-0.21160893397301975,0.007339684107710532
23,-0.0693347092063685,-0.21694508164766893,0.008156706011371966,-0.0693347092063685,-0.21694508164766893,0.008156706011371966
24,-0.06707939032922583,-0.2204812058963771,0.008843481122780427,-0.06707939032922583,-0.2204812058963771,0.008843481122780427
25,-0.06388294531955147,-0.22349403196446826,0.009791913542408055,-0.06388294531955147,-0.22349403196446826,0.009791913542408055
26,-0.05862684500618911,-0.22909147213332692,0.01053808808522335,-0.05862684500618911,-0.22909147213332692,0.01053808808522335
27,-0.057525483310003955,-0.23568184434042264,0.011405081667915942,-0.057525483310003955,-0.23568184434042264,0.011405081667915942
28,-0.05337706789819541,-0.2398832471708223,0.012398231020654314,-0.05337706789819541,-0.2398832471708223,0.012398231020654314
29,-0.048984848701080455,-0.2415301442195199,0.013596954827790065,-0.048984848701080455,-0.2415301442195199,0.013596954827790065
30,-0.04547854422921874,-0.24546620654793935,0.015092438102962269,-0.04547854422921874,-0.24546620654793935,0.015092438102962269
31,-0.04435426822295958,-0.256713555829278,0.01598086263962309,-0.04435426822295958,-0.256713555829278,0.01598086263962309
32,-0.04196420269183967,-0.2663327322823989,0.017122828513257568,-0.04196420269183967,-0.2663327322823989,0.017122828513257568
33,-0.04492449439793398,-0.27587715518737993,0.018271258229106777,-0.04492449439793398,-0.27587715518737993,0.018271258229106777
34,-0.04467904337414679,-0.28214280070367337,0.019466571413499046,-0.04467904337414679,-0.28214280070367337,0.019466571413499046
35,-0.04588927579216883,-0.2896124178891871,0.020302750735284522,-0.04588927579216883,-0.2896124178891871,0.020302750735284522
36,-0.048302239495403555,-0.29634246626516697,0.021141249519055945,-0.048302239495403555,-0.29634246626516697,0.021141249519055945
37,-0.04923204150030748,-0.3003692339454385,0.022186895974243108,-0.04923204150030748,-0.3003692339454385,0.022186895974243108
38,-0.05209270216903389,-0.3053147403828427,0.0234804310997176,-0.05209270216903389,-0.3053147403828427,0.0234804310997176
39,-0.05168282762072828,-0.313535628117091,0.02446300273875166,-0.05168282762072828,-0.313535628117091,0.02446300273875166
40,-0.051476540656658555,-0.32112008044605883,0.02556962049281016,-0.051476540656658555,-0.32112008044605883,0.02556962049281016
41,-0.05125675605865009,-0.329305932928957,0.026703654594913615,-0.05125675605865009,-0.329305932928957,0.026703654594913615
42,-0.05196823486345998,-0.3380161510562187,0.027988719972295604,-0.05196823486345998,-0.3380161510562187,0.027988719972295604
43,-0.0526532495255918,-0.34445429116739434,0.029153109353134112,-0.0526532495255918,-0.34445429116739434,0.029153109353134112
44,-0.05207628923265122,-0.35221587023561474,0.03032657958237933,-0.05207628923265122,-0.35221587023561474,0.03032657958237933
45,-0.0500819096156034,-0.3597982600579255,0.03130339689138609,-0.0500819096156034,-0.3597982600579255,0.03130339689138609
46,-0.05021375998703443,-0.3687206483336463,0.033560025241975364,-0.05021375998703443,-0.3687206483336463,0.033560025241975364
