,Lde1EKFoldCorrectionX,Lde1EKFoldCorrectionY,Lde1EKFoldCorrectionZ,Lde1EKFnewCorrectionX,Lde1EKFnewCorrectionY,Lde1EKFnewCorrectionZ
0,-0.07496488782063448,-0.5000413252425997,0.00024344567274457715,-0.07496488782063448,-0.5000413252425997,0.00024344567274457715
1,-0.07307028481977793,-0.498965151930903,0.00031323888309088815,-0.07307028481977793,-0.498965151930903,0.00031323888309088815
2,-0.07692137020165012,-0.5012909188680046,0.0004199072293673999,-0.07692137020165012,-0.5012909188680046,0.0004199072293673999
3,-0.0917829234909972,-0.5119353138019499,0.0005511365145990112,-0.0917829234909972,-0.5119353138019499,0.0005511365145990112
4,-0.1029697382531991,-0.5172823441259582,0.0007127892624539764,-0.1029697382531991,-0.5172823441259582,0.0007127892624539764
5,-0.09958020469891173,-0.5143993051146143,0.00088713731229114,-0.09958020469891173,-0.5143993051146143,0.00088713731229114
6,-0.10103987326237535,-0.5105474304272927,0.0010797028140444166,-0.10103987326237535,-0.5105474304272927,0.0010797028140444166
7,-0.12383845291393186,-0.526111356915565,0.001430126007856143,-0.12383845291393186,-0.526111356915565,0.001430126007856143
8,-0.12307694363467897,-0.5275348111996062,0.0017230191753921814,-0.12307694363467897,-0.5275348111996062,0.0017230191753921814
9,-0.12081691576717643,-0.5412901645834095,0.0021033224952809793,-0.12081691576717643,-0.5412901645834095,0.0021033224952809793
10,-0.12890487358261102,-0.5436065712134257,0.0025122645108616236,-0.12890487358261102,-0.5436065712134257,0.0025122645108616236
11,-0.14613870031489948,-0.5501419456133821,0.0030478327490989668,-0.14613870031489948,-0.5501419456133821,0.0030478327490989668
12,-0.1520407194769083,-0.5505818661970939,0.0035872534140094945,-0.1520407194769083,-0.5505818661970939,0.0035872534140094945
13,-0.15516079026308094,-0.5484097060980458,0.00419672743224956,-0.15516079026308094,-0.5484097060980458,0.00419672743224956
14,-0.10519577324910845,-0.5569550186109106,0.0047617588893875285,-0.10519577324910845,-0.5569550186109106,0.0047617588893875285
15,-0.08441942969707668,-0.5570729175736396,0.005118714547874365,-0.08441942969707668,-0.5570729175736396,0.005118714547874365
